IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
158.178.242.56,2086,false,SIN,Asia Pacific,Singapore,261 ms,48776 kB/s
158.178.242.56,2086,false,SIN,Asia Pacific,Singapore,52 ms,35051 kB/s
47.236.75.113,2086,false,SIN,Asia Pacific,Singapore,53 ms,26948 kB/s
8.217.147.230,2086,false,HKG,Asia Pacific,Hong Kong,18 ms,26653 kB/s
8.222.215.228,2086,false,SIN,Asia Pacific,Singapore,44 ms,25743 kB/s
8.219.77.222,2086,false,SIN,Asia Pacific,Singapore,53 ms,25590 kB/s
8.217.147.230,2086,false,HKG,Asia Pacific,Hong Kong,19 ms,25515 kB/s
8.222.187.4,2086,false,SIN,Asia Pacific,Singapore,46 ms,25152 kB/s
8.222.249.190,2086,false,SIN,Asia Pacific,Singapore,49 ms,25108 kB/s
47.236.117.48,2086,false,SIN,Asia Pacific,Singapore,43 ms,24879 kB/s
8.222.249.190,2086,false,SIN,Asia Pacific,Singapore,47 ms,24336 kB/s
47.236.83.196,2086,false,SIN,Asia Pacific,Singapore,47 ms,24297 kB/s
47.236.83.239,2086,false,SIN,Asia Pacific,Singapore,45 ms,24187 kB/s
8.222.187.4,2086,false,SIN,Asia Pacific,Singapore,48 ms,24037 kB/s
8.222.150.197,2086,false,SIN,Asia Pacific,Singapore,52 ms,23964 kB/s
8.222.167.147,2086,false,SIN,Asia Pacific,Singapore,46 ms,23905 kB/s
47.236.116.182,2086,false,SIN,Asia Pacific,Singapore,44 ms,23822 kB/s
8.219.167.113,2086,false,SIN,Asia Pacific,Singapore,44 ms,23776 kB/s
47.236.123.133,2086,false,SIN,Asia Pacific,Singapore,48 ms,23707 kB/s
8.222.193.65,2086,false,SIN,Asia Pacific,Singapore,46 ms,23705 kB/s
47.236.75.113,2086,false,SIN,Asia Pacific,Singapore,47 ms,23609 kB/s
8.219.65.191,2086,false,SIN,Asia Pacific,Singapore,48 ms,23571 kB/s
47.236.144.156,2086,false,SIN,Asia Pacific,Singapore,53 ms,23529 kB/s
8.219.235.164,2086,false,SIN,Asia Pacific,Singapore,53 ms,23204 kB/s
