IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
158.178.242.56,8443,true,SIN,Asia Pacific,Singapore,432 ms,47735 kB/s
8.218.158.94,8443,true,HKG,Asia Pacific,Hong Kong,15 ms,28186 kB/s
8.210.192.93,8443,true,HKG,Asia Pacific,Hong Kong,19 ms,25357 kB/s
47.236.145.180,8443,true,SIN,Asia Pacific,Singapore,55 ms,24755 kB/s
8.222.187.107,8443,true,SIN,Asia Pacific,Singapore,49 ms,24675 kB/s
47.236.123.133,8443,true,SIN,Asia Pacific,Singapore,49 ms,24639 kB/s
47.236.117.48,8443,true,SIN,Asia Pacific,Singapore,44 ms,24517 kB/s
47.236.75.113,8443,true,SIN,Asia Pacific,Singapore,48 ms,24279 kB/s
8.222.167.147,8443,true,SIN,Asia Pacific,Singapore,45 ms,24205 kB/s
8.222.211.16,8443,true,SIN,Asia Pacific,Singapore,49 ms,24128 kB/s
8.222.215.228,8443,true,SIN,Asia Pacific,Singapore,44 ms,24111 kB/s
47.236.65.177,8443,true,SIN,Asia Pacific,Singapore,51 ms,23885 kB/s
8.222.249.190,8443,true,SIN,Asia Pacific,Singapore,43 ms,23746 kB/s
47.236.11.84,8443,true,SIN,Asia Pacific,Singapore,49 ms,23684 kB/s
8.222.193.65,8443,true,SIN,Asia Pacific,Singapore,48 ms,23651 kB/s
47.236.97.90,8443,true,SIN,Asia Pacific,Singapore,51 ms,23485 kB/s
8.219.213.133,8443,true,SIN,Asia Pacific,Singapore,47 ms,23210 kB/s
8.209.215.247,8443,true,NRT,Asia Pacific,Tokyo,65 ms,23116 kB/s
47.243.70.197,8443,true,HKG,Asia Pacific,Hong Kong,14 ms,22850 kB/s
8.219.107.199,8443,true,SIN,Asia Pacific,Singapore,47 ms,22350 kB/s
8.219.199.220,8443,true,SIN,Asia Pacific,Singapore,50 ms,22346 kB/s
8.219.167.113,8443,true,SIN,Asia Pacific,Singapore,46 ms,22191 kB/s
8.222.238.141,8443,true,SIN,Asia Pacific,Singapore,44 ms,22141 kB/s
8.222.140.87,8443,true,SIN,Asia Pacific,Singapore,46 ms,22050 kB/s
8.222.138.164,8443,true,SIN,Asia Pacific,Singapore,41 ms,21923 kB/s
8.219.235.164,8443,true,SIN,Asia Pacific,Singapore,50 ms,21741 kB/s
8.219.198.34,8443,true,SIN,Asia Pacific,Singapore,49 ms,21704 kB/s
47.236.116.182,8443,true,SIN,Asia Pacific,Singapore,50 ms,21301 kB/s
47.236.144.196,8443,true,SIN,Asia Pacific,Singapore,56 ms,21180 kB/s
8.219.77.222,8443,true,SIN,Asia Pacific,Singapore,44 ms,21119 kB/s
8.222.187.4,8443,true,SIN,Asia Pacific,Singapore,49 ms,20486 kB/s
8.219.0.162,8443,true,SIN,Asia Pacific,Singapore,47 ms,20290 kB/s
8.219.235.164,8443,true,SIN,Asia Pacific,Singapore,53 ms,20175 kB/s
47.236.144.208,8443,true,SIN,Asia Pacific,Singapore,52 ms,19994 kB/s
47.236.144.156,8443,true,SIN,Asia Pacific,Singapore,50 ms,19907 kB/s
8.219.74.35,8443,true,SIN,Asia Pacific,Singapore,50 ms,19885 kB/s
