IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
47.74.40.13,8080,false,NRT,Asia Pacific,Tokyo,70 ms,12493 kB/s
155.248.176.68,8080,false,NRT,Asia Pacific,Tokyo,208 ms,12454 kB/s
150.230.109.138,8080,false,NRT,Asia Pacific,Tokyo,208 ms,12297 kB/s
8.222.193.65,8080,false,SIN,Asia Pacific,Singapore,45 ms,12253 kB/s
132.145.112.247,8080,false,NRT,Asia Pacific,Tokyo,211 ms,12040 kB/s
8.222.187.107,8080,false,SIN,Asia Pacific,Singapore,42 ms,11969 kB/s
47.91.31.231,8080,false,NRT,Asia Pacific,Tokyo,90 ms,11962 kB/s
8.222.159.252,8080,false,SIN,Asia Pacific,Singapore,46 ms,11954 kB/s
132.145.112.247,8080,false,NRT,Asia Pacific,Tokyo,217 ms,11846 kB/s
168.138.205.195,8080,false,NRT,Asia Pacific,Tokyo,184 ms,11753 kB/s
158.101.81.4,8080,false,NRT,Asia Pacific,Tokyo,200 ms,11727 kB/s
47.236.144.48,8080,false,SIN,Asia Pacific,Singapore,46 ms,11643 kB/s
131.186.60.162,8080,false,NRT,Asia Pacific,Tokyo,197 ms,11612 kB/s
8.219.242.208,8080,false,SIN,Asia Pacific,Singapore,51 ms,11601 kB/s
8.222.140.87,8080,false,SIN,Asia Pacific,Singapore,45 ms,11585 kB/s
47.236.117.48,8080,false,SIN,Asia Pacific,Singapore,51 ms,11505 kB/s
158.101.95.113,8080,false,NRT,Asia Pacific,Tokyo,189 ms,11500 kB/s
8.222.140.87,8080,false,SIN,Asia Pacific,Singapore,45 ms,11495 kB/s
131.186.46.75,8080,false,NRT,Asia Pacific,Tokyo,216 ms,11293 kB/s
8.217.147.230,8080,false,HKG,Asia Pacific,Hong Kong,20 ms,11137 kB/s
150.230.107.94,8080,false,NRT,Asia Pacific,Tokyo,197 ms,10891 kB/s
140.238.61.78,8080,false,NRT,Asia Pacific,Tokyo,208 ms,10885 kB/s
158.101.94.15,8080,false,NRT,Asia Pacific,Tokyo,205 ms,10876 kB/s
150.230.196.73,8080,false,NRT,Asia Pacific,Tokyo,189 ms,10861 kB/s
8.219.75.44,8080,false,SIN,Asia Pacific,Singapore,48 ms,10822 kB/s
47.245.7.212,8080,false,NRT,Asia Pacific,Tokyo,69 ms,10767 kB/s
131.186.63.184,8080,false,NRT,Asia Pacific,Tokyo,208 ms,10486 kB/s
131.186.36.248,8080,false,NRT,Asia Pacific,Tokyo,209 ms,10417 kB/s
8.219.0.162,8080,false,SIN,Asia Pacific,Singapore,48 ms,10316 kB/s
132.145.121.247,8080,false,NRT,Asia Pacific,Tokyo,198 ms,10226 kB/s
8.219.154.107,8080,false,SIN,Asia Pacific,Singapore,48 ms,10100 kB/s
150.230.101.125,8080,false,NRT,Asia Pacific,Tokyo,195 ms,9995 kB/s
141.147.178.202,8080,false,NRT,Asia Pacific,Tokyo,193 ms,9962 kB/s
131.186.61.45,8080,false,NRT,Asia Pacific,Tokyo,200 ms,9889 kB/s
132.145.123.159,8080,false,NRT,Asia Pacific,Tokyo,209 ms,9795 kB/s
158.101.89.33,8080,false,NRT,Asia Pacific,Tokyo,193 ms,9784 kB/s
8.219.230.254,8080,false,SIN,Asia Pacific,Singapore,50 ms,9657 kB/s
158.101.89.33,8080,false,NRT,Asia Pacific,Tokyo,197 ms,9645 kB/s
47.245.7.212,8080,false,NRT,Asia Pacific,Tokyo,95 ms,9565 kB/s
8.222.138.164,8080,false,SIN,Asia Pacific,Singapore,46 ms,9561 kB/s
158.101.144.34,8080,false,NRT,Asia Pacific,Tokyo,210 ms,9530 kB/s
150.230.208.83,8080,false,NRT,Asia Pacific,Tokyo,216 ms,9476 kB/s
141.147.164.54,8080,false,NRT,Asia Pacific,Tokyo,203 ms,9453 kB/s
8.222.224.163,8080,false,SIN,Asia Pacific,Singapore,50 ms,9359 kB/s
152.70.111.251,8080,false,NRT,Asia Pacific,Tokyo,197 ms,9359 kB/s
131.186.63.127,8080,false,NRT,Asia Pacific,Tokyo,205 ms,9358 kB/s
140.238.54.149,8080,false,NRT,Asia Pacific,Tokyo,209 ms,9333 kB/s
47.245.42.162,8080,false,NRT,Asia Pacific,Tokyo,93 ms,9273 kB/s
141.147.168.159,8080,false,NRT,Asia Pacific,Tokyo,215 ms,9226 kB/s
141.147.186.210,8080,false,NRT,Asia Pacific,Tokyo,200 ms,9222 kB/s
138.2.0.217,8080,false,NRT,Asia Pacific,Tokyo,205 ms,9175 kB/s
132.145.120.197,8080,false,NRT,Asia Pacific,Tokyo,211 ms,8991 kB/s
138.3.212.226,8080,false,NRT,Asia Pacific,Tokyo,197 ms,8945 kB/s
131.186.37.69,8080,false,NRT,Asia Pacific,Tokyo,212 ms,8916 kB/s
131.186.43.107,8080,false,NRT,Asia Pacific,Tokyo,206 ms,8833 kB/s
132.145.126.21,8080,false,NRT,Asia Pacific,Tokyo,195 ms,8801 kB/s
131.186.45.88,8080,false,NRT,Asia Pacific,Tokyo,184 ms,8740 kB/s
150.230.196.73,8080,false,NRT,Asia Pacific,Tokyo,201 ms,8621 kB/s
47.236.65.177,8080,false,SIN,Asia Pacific,Singapore,46 ms,8563 kB/s
132.226.5.21,8080,false,NRT,Asia Pacific,Tokyo,199 ms,8462 kB/s
158.101.149.122,8080,false,NRT,Asia Pacific,Tokyo,186 ms,8148 kB/s
150.230.221.219,8080,false,NRT,Asia Pacific,Tokyo,204 ms,8118 kB/s
141.147.174.7,8080,false,NRT,Asia Pacific,Tokyo,189 ms,8086 kB/s
141.147.189.242,8080,false,NRT,Asia Pacific,Tokyo,207 ms,8003 kB/s
131.186.37.49,8080,false,NRT,Asia Pacific,Tokyo,198 ms,7910 kB/s
158.101.144.189,8080,false,NRT,Asia Pacific,Tokyo,187 ms,7876 kB/s
131.186.62.26,8080,false,NRT,Asia Pacific,Tokyo,177 ms,7872 kB/s
158.101.94.15,8080,false,NRT,Asia Pacific,Tokyo,205 ms,7869 kB/s
131.186.45.88,8080,false,NRT,Asia Pacific,Tokyo,202 ms,7846 kB/s
132.226.5.76,8080,false,NRT,Asia Pacific,Tokyo,208 ms,7816 kB/s
155.248.160.116,8080,false,NRT,Asia Pacific,Tokyo,208 ms,7757 kB/s
158.101.150.74,8080,false,NRT,Asia Pacific,Tokyo,202 ms,7520 kB/s
168.138.200.155,8080,false,NRT,Asia Pacific,Tokyo,215 ms,7493 kB/s
131.186.59.94,8080,false,NRT,Asia Pacific,Tokyo,207 ms,7398 kB/s
138.2.18.11,8080,false,NRT,Asia Pacific,Tokyo,207 ms,7293 kB/s
141.147.169.131,8080,false,NRT,Asia Pacific,Tokyo,190 ms,7177 kB/s
8.219.235.164,8080,false,SIN,Asia Pacific,Singapore,48 ms,7169 kB/s
47.236.87.246,8080,false,SIN,Asia Pacific,Singapore,42 ms,7062 kB/s
168.138.195.31,8080,false,NRT,Asia Pacific,Tokyo,210 ms,6999 kB/s
131.186.34.11,8080,false,NRT,Asia Pacific,Tokyo,209 ms,6979 kB/s
155.248.186.182,8080,false,NRT,Asia Pacific,Tokyo,206 ms,6854 kB/s
47.236.87.206,8080,false,SIN,Asia Pacific,Singapore,46 ms,6844 kB/s
132.145.126.21,8080,false,NRT,Asia Pacific,Tokyo,197 ms,6757 kB/s
158.101.158.251,8080,false,NRT,Asia Pacific,Tokyo,204 ms,6749 kB/s
138.3.215.11,8080,false,HKG,Asia Pacific,Hong Kong,271 ms,6745 kB/s
158.101.139.42,8080,false,NRT,Asia Pacific,Tokyo,198 ms,6743 kB/s
131.186.59.232,8080,false,HKG,Asia Pacific,Hong Kong,252 ms,6626 kB/s
8.222.159.252,8080,false,SIN,Asia Pacific,Singapore,46 ms,6580 kB/s
150.230.201.63,8080,false,NRT,Asia Pacific,Tokyo,207 ms,6567 kB/s
140.238.54.149,8080,false,NRT,Asia Pacific,Tokyo,211 ms,6455 kB/s
131.186.37.69,8080,false,NRT,Asia Pacific,Tokyo,204 ms,6396 kB/s
168.138.205.195,8080,false,NRT,Asia Pacific,Tokyo,212 ms,6268 kB/s
140.238.51.89,8080,false,NRT,Asia Pacific,Tokyo,208 ms,6204 kB/s
138.2.6.15,8080,false,NRT,Asia Pacific,Tokyo,190 ms,6190 kB/s
47.245.42.162,8080,false,NRT,Asia Pacific,Tokyo,68 ms,6166 kB/s
140.238.35.78,8080,false,NRT,Asia Pacific,Tokyo,190 ms,6126 kB/s
132.226.6.5,8080,false,NRT,Asia Pacific,Tokyo,205 ms,6012 kB/s
131.186.44.38,8080,false,NRT,Asia Pacific,Tokyo,194 ms,5993 kB/s
155.248.160.116,8080,false,NRT,Asia Pacific,Tokyo,205 ms,5967 kB/s
131.186.47.255,8080,false,NRT,Asia Pacific,Tokyo,201 ms,5915 kB/s
158.101.144.189,8080,false,NRT,Asia Pacific,Tokyo,184 ms,5866 kB/s
47.91.19.249,8080,false,NRT,Asia Pacific,Tokyo,73 ms,5860 kB/s
140.238.61.78,8080,false,NRT,Asia Pacific,Tokyo,205 ms,5859 kB/s
140.238.35.195,8080,false,NRT,Asia Pacific,Tokyo,214 ms,5806 kB/s
138.2.18.11,8080,false,NRT,Asia Pacific,Tokyo,205 ms,5762 kB/s
140.238.60.177,8080,false,NRT,Asia Pacific,Tokyo,211 ms,5673 kB/s
150.230.221.114,8080,false,NRT,Asia Pacific,Tokyo,200 ms,5620 kB/s
8.219.241.189,8080,false,SIN,Asia Pacific,Singapore,45 ms,5596 kB/s
131.186.61.45,8080,false,NRT,Asia Pacific,Tokyo,194 ms,5562 kB/s
132.145.114.14,8080,false,NRT,Asia Pacific,Tokyo,196 ms,5242 kB/s
47.236.144.196,8080,false,SIN,Asia Pacific,Singapore,50 ms,5126 kB/s
168.138.209.84,8080,false,NRT,Asia Pacific,Tokyo,200 ms,5063 kB/s
140.83.34.230,8080,false,NRT,Asia Pacific,Tokyo,193 ms,5046 kB/s
131.186.47.223,8080,false,NRT,Asia Pacific,Tokyo,196 ms,4960 kB/s
141.147.179.64,8080,false,NRT,Asia Pacific,Tokyo,191 ms,4894 kB/s
131.186.47.255,8080,false,NRT,Asia Pacific,Tokyo,211 ms,4886 kB/s
141.147.174.7,8080,false,NRT,Asia Pacific,Tokyo,202 ms,4885 kB/s
140.238.35.78,8080,false,NRT,Asia Pacific,Tokyo,199 ms,4880 kB/s
168.138.196.237,8080,false,NRT,Asia Pacific,Tokyo,193 ms,4847 kB/s
131.186.37.49,8080,false,NRT,Asia Pacific,Tokyo,216 ms,4817 kB/s
131.186.59.232,8080,false,HKG,Asia Pacific,Hong Kong,256 ms,4794 kB/s
155.248.186.182,8080,false,NRT,Asia Pacific,Tokyo,207 ms,4781 kB/s
168.138.200.155,8080,false,NRT,Asia Pacific,Tokyo,215 ms,4774 kB/s
47.91.10.241,8080,false,NRT,Asia Pacific,Tokyo,72 ms,4702 kB/s
155.248.174.71,8080,false,NRT,Asia Pacific,Tokyo,211 ms,4676 kB/s
141.147.168.159,8080,false,NRT,Asia Pacific,Tokyo,214 ms,4671 kB/s
131.186.63.35,8080,false,NRT,Asia Pacific,Tokyo,214 ms,4614 kB/s
132.145.121.242,8080,false,HKG,Asia Pacific,Hong Kong,255 ms,4612 kB/s
140.238.50.99,8080,false,NRT,Asia Pacific,Tokyo,214 ms,4599 kB/s
132.145.123.143,8080,false,NRT,Asia Pacific,Tokyo,204 ms,4595 kB/s
131.186.41.82,8080,false,NRT,Asia Pacific,Tokyo,208 ms,4579 kB/s
132.226.6.5,8080,false,NRT,Asia Pacific,Tokyo,184 ms,4577 kB/s
140.238.35.195,8080,false,NRT,Asia Pacific,Tokyo,214 ms,4547 kB/s
131.186.58.151,8080,false,NRT,Asia Pacific,Tokyo,184 ms,4538 kB/s
150.230.221.114,8080,false,NRT,Asia Pacific,Tokyo,205 ms,4520 kB/s
141.147.169.131,8080,false,NRT,Asia Pacific,Tokyo,209 ms,4485 kB/s
150.230.219.168,8080,false,NRT,Asia Pacific,Tokyo,174 ms,4433 kB/s
131.186.38.135,8080,false,NRT,Asia Pacific,Tokyo,201 ms,4414 kB/s
168.138.214.62,8080,false,NRT,Asia Pacific,Tokyo,213 ms,4348 kB/s
141.147.189.242,8080,false,NRT,Asia Pacific,Tokyo,216 ms,4315 kB/s
131.186.35.189,8080,false,NRT,Asia Pacific,Tokyo,209 ms,4289 kB/s
141.147.181.148,8080,false,NRT,Asia Pacific,Tokyo,185 ms,4139 kB/s
158.101.95.113,8080,false,NRT,Asia Pacific,Tokyo,217 ms,4121 kB/s
150.230.109.252,8080,false,NRT,Asia Pacific,Tokyo,214 ms,4120 kB/s
131.186.34.244,8080,false,NRT,Asia Pacific,Tokyo,206 ms,4099 kB/s
47.243.89.13,8080,false,HKG,Asia Pacific,Hong Kong,22 ms,4073 kB/s
47.243.89.13,8080,false,HKG,Asia Pacific,Hong Kong,16 ms,4048 kB/s
168.138.214.62,8080,false,NRT,Asia Pacific,Tokyo,215 ms,3990 kB/s
8.222.167.8,8080,false,SIN,Asia Pacific,Singapore,52 ms,3955 kB/s
150.230.205.56,8080,false,NRT,Asia Pacific,Tokyo,191 ms,3791 kB/s
158.101.149.52,8080,false,NRT,Asia Pacific,Tokyo,210 ms,3707 kB/s
131.186.44.38,8080,false,NRT,Asia Pacific,Tokyo,201 ms,3635 kB/s
138.2.20.230,8080,false,NRT,Asia Pacific,Tokyo,203 ms,3574 kB/s
131.186.41.82,8080,false,NRT,Asia Pacific,Tokyo,213 ms,3532 kB/s
