IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
47.236.75.113,8880,false,SIN,Asia Pacific,Singapore,48 ms,22387 kB/s
8.222.167.147,8880,false,SIN,Asia Pacific,Singapore,50 ms,22188 kB/s
8.219.113.27,8880,false,SIN,Asia Pacific,Singapore,54 ms,22109 kB/s
8.219.0.162,8880,false,SIN,Asia Pacific,Singapore,56 ms,22064 kB/s
8.219.199.220,8880,false,SIN,Asia Pacific,Singapore,48 ms,22062 kB/s
8.219.113.27,8880,false,KIX,Asia Pacific,Osaka,128 ms,21956 kB/s
47.236.83.196,8880,false,KIX,Asia Pacific,Osaka,142 ms,21917 kB/s
47.236.83.239,8880,false,HKG,Asia Pacific,Hong Kong,84 ms,21877 kB/s
8.222.159.252,8880,false,SIN,Asia Pacific,Singapore,47 ms,21738 kB/s
131.186.34.11,8880,false,NRT,Asia Pacific,Tokyo,183 ms,21676 kB/s
47.236.65.177,8880,false,SIN,Asia Pacific,Singapore,53 ms,21513 kB/s
8.219.199.220,8880,false,SIN,Asia Pacific,Singapore,59 ms,21508 kB/s
47.236.144.208,8880,false,HKG,Asia Pacific,Hong Kong,76 ms,21459 kB/s
47.236.65.177,8880,false,SIN,Asia Pacific,Singapore,52 ms,21266 kB/s
8.219.107.199,8880,false,SIN,Asia Pacific,Singapore,49 ms,21253 kB/s
47.236.11.84,8880,false,SIN,Asia Pacific,Singapore,45 ms,21159 kB/s
8.219.222.98,8880,false,SIN,Asia Pacific,Singapore,49 ms,21122 kB/s
47.236.144.48,8880,false,SIN,Asia Pacific,Singapore,46 ms,21046 kB/s
47.236.83.196,8880,false,HKG,Asia Pacific,Hong Kong,80 ms,20939 kB/s
47.236.97.90,8880,false,SIN,Asia Pacific,Singapore,42 ms,20795 kB/s
47.91.19.249,8880,false,NRT,Asia Pacific,Tokyo,68 ms,20559 kB/s
8.219.107.199,8880,false,CDG,Europe,Paris,206 ms,20408 kB/s
47.236.117.48,8880,false,SIN,Asia Pacific,Singapore,47 ms,20393 kB/s
138.2.6.15,8880,false,NRT,Asia Pacific,Tokyo,199 ms,20364 kB/s
8.222.187.4,8880,false,SIN,Asia Pacific,Singapore,48 ms,20351 kB/s
47.236.130.95,8880,false,SIN,Asia Pacific,Singapore,57 ms,20209 kB/s
47.236.144.156,8880,false,SIN,Asia Pacific,Singapore,57 ms,20092 kB/s
8.219.134.117,8880,false,SIN,Asia Pacific,Singapore,49 ms,20067 kB/s
47.236.130.95,8880,false,SIN,Asia Pacific,Singapore,52 ms,19999 kB/s
47.236.144.48,8880,false,KIX,Asia Pacific,Osaka,141 ms,19961 kB/s
8.219.134.117,8880,false,SIN,Asia Pacific,Singapore,49 ms,19945 kB/s
8.222.215.228,8880,false,CDG,Europe,Paris,193 ms,19897 kB/s
8.219.0.162,8880,false,SIN,Asia Pacific,Singapore,52 ms,19832 kB/s
141.147.189.242,8880,false,NRT,Asia Pacific,Tokyo,193 ms,19765 kB/s
150.230.193.89,8880,false,NRT,Asia Pacific,Tokyo,182 ms,19735 kB/s
8.219.230.254,8880,false,SIN,Asia Pacific,Singapore,54 ms,19646 kB/s
47.236.117.48,8880,false,SIN,Asia Pacific,Singapore,42 ms,19520 kB/s
8.219.157.97,8880,false,SIN,Asia Pacific,Singapore,56 ms,19503 kB/s
47.236.116.182,8880,false,SIN,Asia Pacific,Singapore,55 ms,19479 kB/s
8.222.215.228,8880,false,CDG,Europe,Paris,194 ms,19347 kB/s
47.245.7.212,8880,false,NRT,Asia Pacific,Tokyo,71 ms,19283 kB/s
47.236.11.84,8880,false,SIN,Asia Pacific,Singapore,45 ms,19270 kB/s
140.238.51.89,8880,false,NRT,Asia Pacific,Tokyo,200 ms,19237 kB/s
47.236.116.182,8880,false,SIN,Asia Pacific,Singapore,52 ms,19163 kB/s
47.245.54.58,8880,false,NRT,Asia Pacific,Tokyo,92 ms,18967 kB/s
150.230.205.56,8880,false,NRT,Asia Pacific,Tokyo,204 ms,18949 kB/s
47.236.145.180,8880,false,SIN,Asia Pacific,Singapore,49 ms,18946 kB/s
47.245.12.179,8880,false,HKG,Asia Pacific,Hong Kong,167 ms,18932 kB/s
47.236.144.208,8880,false,KIX,Asia Pacific,Osaka,138 ms,18927 kB/s
47.236.87.206,8880,false,SIN,Asia Pacific,Singapore,46 ms,18702 kB/s
8.222.150.197,8880,false,HKG,Asia Pacific,Hong Kong,85 ms,18669 kB/s
140.238.35.78,8880,false,NRT,Asia Pacific,Tokyo,186 ms,18644 kB/s
141.147.168.13,8880,false,NRT,Asia Pacific,Tokyo,192 ms,18603 kB/s
8.219.210.64,8880,false,SIN,Asia Pacific,Singapore,44 ms,18516 kB/s
141.147.186.210,8880,false,NRT,Asia Pacific,Tokyo,190 ms,18509 kB/s
8.222.249.190,8880,false,SIN,Asia Pacific,Singapore,47 ms,18504 kB/s
47.236.75.113,8880,false,HKG,Asia Pacific,Hong Kong,89 ms,18502 kB/s
8.222.193.65,8880,false,HKG,Asia Pacific,Hong Kong,75 ms,18454 kB/s
8.219.235.164,8880,false,SIN,Asia Pacific,Singapore,54 ms,18445 kB/s
8.222.140.87,8880,false,SIN,Asia Pacific,Singapore,45 ms,18376 kB/s
8.219.75.44,8880,false,KIX,Asia Pacific,Osaka,143 ms,18329 kB/s
131.186.37.69,8880,false,NRT,Asia Pacific,Tokyo,177 ms,18294 kB/s
8.222.249.190,8880,false,SIN,Asia Pacific,Singapore,49 ms,18102 kB/s
140.238.60.177,8880,false,NRT,Asia Pacific,Tokyo,188 ms,18002 kB/s
140.238.60.177,8880,false,NRT,Asia Pacific,Tokyo,182 ms,17940 kB/s
8.209.242.25,8880,false,NRT,Asia Pacific,Tokyo,96 ms,17837 kB/s
47.236.144.156,8880,false,SIN,Asia Pacific,Singapore,53 ms,17661 kB/s
141.147.168.159,8880,false,NRT,Asia Pacific,Tokyo,192 ms,17629 kB/s
47.91.31.231,8880,false,NRT,Asia Pacific,Tokyo,66 ms,17590 kB/s
140.238.39.33,8880,false,NRT,Asia Pacific,Tokyo,183 ms,17590 kB/s
47.236.145.85,8880,false,SIN,Asia Pacific,Singapore,49 ms,17584 kB/s
47.236.83.239,8880,false,SIN,Asia Pacific,Singapore,46 ms,17481 kB/s
155.248.176.68,8880,false,NRT,Asia Pacific,Tokyo,201 ms,17286 kB/s
47.245.42.162,8880,false,NRT,Asia Pacific,Tokyo,70 ms,17168 kB/s
132.226.6.5,8880,false,NRT,Asia Pacific,Tokyo,181 ms,16934 kB/s
150.230.197.156,8880,false,NRT,Asia Pacific,Tokyo,196 ms,16502 kB/s
158.101.94.15,8880,false,NRT,Asia Pacific,Tokyo,204 ms,16490 kB/s
8.222.237.131,8880,false,SIN,Asia Pacific,Singapore,51 ms,16399 kB/s
8.219.230.254,8880,false,SIN,Asia Pacific,Singapore,45 ms,16370 kB/s
138.3.212.226,8880,false,NRT,Asia Pacific,Tokyo,186 ms,16343 kB/s
47.74.11.219,8880,false,NRT,Asia Pacific,Tokyo,67 ms,16290 kB/s
131.186.58.151,8880,false,NRT,Asia Pacific,Tokyo,199 ms,16237 kB/s
47.236.145.180,8880,false,SIN,Asia Pacific,Singapore,44 ms,16231 kB/s
168.138.214.62,8880,false,NRT,Asia Pacific,Tokyo,214 ms,16215 kB/s
8.219.198.34,8880,false,SIN,Asia Pacific,Singapore,50 ms,15966 kB/s
168.138.195.31,8880,false,NRT,Asia Pacific,Tokyo,200 ms,15908 kB/s
47.74.11.219,8880,false,NRT,Asia Pacific,Tokyo,94 ms,15890 kB/s
131.186.62.26,8880,false,NRT,Asia Pacific,Tokyo,202 ms,15755 kB/s
158.101.89.33,8880,false,NRT,Asia Pacific,Tokyo,204 ms,15495 kB/s
155.248.160.116,8880,false,NRT,Asia Pacific,Tokyo,191 ms,15302 kB/s
47.91.19.249,8880,false,NRT,Asia Pacific,Tokyo,95 ms,15205 kB/s
158.101.146.160,8880,false,NRT,Asia Pacific,Tokyo,190 ms,15182 kB/s
47.236.5.223,8880,false,SIN,Asia Pacific,Singapore,53 ms,14997 kB/s
155.248.176.68,8880,false,NRT,Asia Pacific,Tokyo,197 ms,14893 kB/s
47.245.42.162,8880,false,NRT,Asia Pacific,Tokyo,69 ms,14779 kB/s
8.219.241.189,8880,false,SIN,Asia Pacific,Singapore,53 ms,14692 kB/s
47.236.87.206,8880,false,SIN,Asia Pacific,Singapore,47 ms,14647 kB/s
168.138.208.164,8880,false,NRT,Asia Pacific,Tokyo,178 ms,14500 kB/s
138.2.0.217,8880,false,NRT,Asia Pacific,Tokyo,184 ms,14405 kB/s
140.238.35.195,8880,false,NRT,Asia Pacific,Tokyo,188 ms,14386 kB/s
132.145.123.143,8880,false,NRT,Asia Pacific,Tokyo,181 ms,14246 kB/s
47.245.7.212,8880,false,NRT,Asia Pacific,Tokyo,74 ms,14241 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,202 ms,14211 kB/s
150.230.107.94,8880,false,NRT,Asia Pacific,Tokyo,187 ms,14083 kB/s
158.101.149.52,8880,false,NRT,Asia Pacific,Tokyo,209 ms,14024 kB/s
8.222.167.147,8880,false,SIN,Asia Pacific,Singapore,50 ms,13957 kB/s
47.236.121.7,8880,false,SIN,Asia Pacific,Singapore,48 ms,13677 kB/s
8.219.124.227,8880,false,SIN,Asia Pacific,Singapore,48 ms,13598 kB/s
47.236.5.223,8880,false,SIN,Asia Pacific,Singapore,47 ms,13535 kB/s
132.145.114.14,8880,false,NRT,Asia Pacific,Tokyo,183 ms,13464 kB/s
8.222.237.131,8880,false,KIX,Asia Pacific,Osaka,143 ms,13396 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,202 ms,13383 kB/s
47.91.10.241,8880,false,NRT,Asia Pacific,Tokyo,70 ms,13316 kB/s
8.209.215.247,8880,false,NRT,Asia Pacific,Tokyo,67 ms,13168 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,174 ms,13097 kB/s
150.230.221.219,8880,false,NRT,Asia Pacific,Tokyo,195 ms,13048 kB/s
47.236.144.196,8880,false,SIN,Asia Pacific,Singapore,50 ms,12837 kB/s
47.245.26.167,8880,false,NRT,Asia Pacific,Tokyo,73 ms,12818 kB/s
47.245.58.250,8880,false,NRT,Asia Pacific,Tokyo,91 ms,12532 kB/s
158.101.150.74,8880,false,NRT,Asia Pacific,Tokyo,186 ms,12493 kB/s
141.147.181.148,8880,false,NRT,Asia Pacific,Tokyo,176 ms,12457 kB/s
131.186.34.11,8880,false,NRT,Asia Pacific,Tokyo,177 ms,12454 kB/s
132.145.126.21,8880,false,NRT,Asia Pacific,Tokyo,185 ms,12395 kB/s
168.138.214.62,8880,false,NRT,Asia Pacific,Tokyo,216 ms,12358 kB/s
150.230.205.56,8880,false,NRT,Asia Pacific,Tokyo,208 ms,12327 kB/s
8.222.140.87,8880,false,SIN,Asia Pacific,Singapore,47 ms,12323 kB/s
158.101.144.34,8880,false,NRT,Asia Pacific,Tokyo,193 ms,12291 kB/s
132.145.123.143,8880,false,NRT,Asia Pacific,Tokyo,177 ms,12150 kB/s
8.219.61.52,8880,false,SIN,Asia Pacific,Singapore,50 ms,12135 kB/s
132.145.114.250,8880,false,NRT,Asia Pacific,Tokyo,192 ms,12067 kB/s
131.186.63.35,8880,false,NRT,Asia Pacific,Tokyo,205 ms,11880 kB/s
8.222.138.164,8880,false,SIN,Asia Pacific,Singapore,46 ms,11842 kB/s
8.222.213.221,8880,false,HKG,Asia Pacific,Hong Kong,81 ms,11806 kB/s
141.147.168.13,8880,false,NRT,Asia Pacific,Tokyo,183 ms,11784 kB/s
158.101.149.52,8880,false,NRT,Asia Pacific,Tokyo,201 ms,11748 kB/s
8.219.124.227,8880,false,SIN,Asia Pacific,Singapore,52 ms,11506 kB/s
150.230.109.252,8880,false,NRT,Asia Pacific,Tokyo,184 ms,11501 kB/s
141.147.182.70,8880,false,NRT,Asia Pacific,Tokyo,191 ms,11488 kB/s
168.138.200.155,8880,false,NRT,Asia Pacific,Tokyo,179 ms,11321 kB/s
47.245.37.98,8880,false,NRT,Asia Pacific,Tokyo,74 ms,11258 kB/s
8.222.159.252,8880,false,SIN,Asia Pacific,Singapore,47 ms,10979 kB/s
150.230.105.228,8880,false,HKG,Asia Pacific,Hong Kong,243 ms,10934 kB/s
158.101.146.160,8880,false,NRT,Asia Pacific,Tokyo,188 ms,10822 kB/s
141.147.186.210,8880,false,NRT,Asia Pacific,Tokyo,191 ms,10788 kB/s
155.248.174.71,8880,false,NRT,Asia Pacific,Tokyo,182 ms,10706 kB/s
47.91.10.241,8880,false,NRT,Asia Pacific,Tokyo,96 ms,10549 kB/s
132.145.121.175,8880,false,NRT,Asia Pacific,Tokyo,199 ms,10457 kB/s
47.245.26.167,8880,false,NRT,Asia Pacific,Tokyo,94 ms,10423 kB/s
150.230.221.219,8880,false,NRT,Asia Pacific,Tokyo,197 ms,10337 kB/s
47.91.31.231,8880,false,NRT,Asia Pacific,Tokyo,69 ms,10302 kB/s
47.245.37.98,8880,false,NRT,Asia Pacific,Tokyo,79 ms,10081 kB/s
140.238.41.167,8880,false,NRT,Asia Pacific,Tokyo,186 ms,9812 kB/s
8.219.61.52,8880,false,SIN,Asia Pacific,Singapore,49 ms,9676 kB/s
47.245.58.250,8880,false,NRT,Asia Pacific,Tokyo,67 ms,9542 kB/s
8.219.75.44,8880,false,KIX,Asia Pacific,Osaka,135 ms,9539 kB/s
150.230.208.83,8880,false,NRT,Asia Pacific,Tokyo,182 ms,9530 kB/s
131.186.59.94,8880,false,NRT,Asia Pacific,Tokyo,197 ms,9509 kB/s
47.74.40.13,8880,false,NRT,Asia Pacific,Tokyo,94 ms,9393 kB/s
132.145.123.159,8880,false,NRT,Asia Pacific,Tokyo,191 ms,9385 kB/s
8.219.241.189,8880,false,SIN,Asia Pacific,Singapore,48 ms,9212 kB/s
158.178.242.5,8880,false,SIN,Asia Pacific,Singapore,50 ms,9208 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,180 ms,8917 kB/s
8.222.138.164,8880,false,SIN,Asia Pacific,Singapore,46 ms,8683 kB/s
47.236.121.7,8880,false,SIN,Asia Pacific,Singapore,54 ms,8656 kB/s
168.138.205.195,8880,false,NRT,Asia Pacific,Tokyo,192 ms,8501 kB/s
8.209.215.247,8880,false,NRT,Asia Pacific,Tokyo,95 ms,8278 kB/s
8.209.242.25,8880,false,NRT,Asia Pacific,Tokyo,74 ms,8268 kB/s
131.186.43.107,8880,false,NRT,Asia Pacific,Tokyo,184 ms,8267 kB/s
158.101.149.122,8880,false,NRT,Asia Pacific,Tokyo,194 ms,7911 kB/s
8.222.193.65,8880,false,SIN,Asia Pacific,Singapore,45 ms,7816 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,180 ms,7805 kB/s
150.230.196.73,8880,false,NRT,Asia Pacific,Tokyo,185 ms,7741 kB/s
131.186.34.244,8880,false,NRT,Asia Pacific,Tokyo,190 ms,7622 kB/s
158.178.246.169,8880,false,SIN,Asia Pacific,Singapore,46 ms,7514 kB/s
158.101.95.113,8880,false,NRT,Asia Pacific,Tokyo,187 ms,7489 kB/s
152.70.98.174,8880,false,NRT,Asia Pacific,Tokyo,188 ms,7467 kB/s
47.245.54.58,8880,false,NRT,Asia Pacific,Tokyo,70 ms,7454 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,176 ms,7372 kB/s
140.238.61.78,8880,false,NRT,Asia Pacific,Tokyo,195 ms,7352 kB/s
47.236.87.246,8880,false,SIN,Asia Pacific,Singapore,46 ms,7164 kB/s
158.101.144.34,8880,false,NRT,Asia Pacific,Tokyo,203 ms,7155 kB/s
8.219.235.164,8880,false,SIN,Asia Pacific,Singapore,50 ms,7154 kB/s
140.238.39.33,8880,false,NRT,Asia Pacific,Tokyo,182 ms,7120 kB/s
158.101.149.122,8880,false,NRT,Asia Pacific,Tokyo,187 ms,7079 kB/s
47.243.70.197,8880,false,HKG,Asia Pacific,Hong Kong,14 ms,6999 kB/s
47.236.87.246,8880,false,SIN,Asia Pacific,Singapore,45 ms,6869 kB/s
141.147.164.54,8880,false,NRT,Asia Pacific,Tokyo,184 ms,6855 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,182 ms,6846 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,183 ms,6713 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,180 ms,6556 kB/s
140.238.50.99,8880,false,NRT,Asia Pacific,Tokyo,205 ms,6548 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,181 ms,6493 kB/s
138.2.6.15,8880,false,NRT,Asia Pacific,Tokyo,204 ms,6468 kB/s
150.230.208.83,8880,false,NRT,Asia Pacific,Tokyo,185 ms,6345 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,182 ms,6247 kB/s
131.186.34.244,8880,false,NRT,Asia Pacific,Tokyo,205 ms,6201 kB/s
140.238.54.149,8880,false,NRT,Asia Pacific,Tokyo,197 ms,6030 kB/s
141.147.178.202,8880,false,NRT,Asia Pacific,Tokyo,193 ms,5984 kB/s
150.230.197.156,8880,false,NRT,Asia Pacific,Tokyo,198 ms,5976 kB/s
141.147.174.7,8880,false,NRT,Asia Pacific,Tokyo,190 ms,5882 kB/s
132.145.121.247,8880,false,NRT,Asia Pacific,Tokyo,183 ms,5797 kB/s
47.236.145.85,8880,false,SIN,Asia Pacific,Singapore,50 ms,5777 kB/s
131.186.45.88,8880,false,NRT,Asia Pacific,Tokyo,184 ms,5611 kB/s
141.147.174.7,8880,false,NRT,Asia Pacific,Tokyo,202 ms,5531 kB/s
131.186.35.189,8880,false,NRT,Asia Pacific,Tokyo,185 ms,5490 kB/s
140.238.41.167,8880,false,NRT,Asia Pacific,Tokyo,177 ms,5472 kB/s
131.186.47.255,8880,false,NRT,Asia Pacific,Tokyo,184 ms,5459 kB/s
132.145.121.123,8880,false,NRT,Asia Pacific,Tokyo,201 ms,5454 kB/s
138.2.18.11,8880,false,NRT,Asia Pacific,Tokyo,186 ms,5395 kB/s
131.186.37.49,8880,false,NRT,Asia Pacific,Tokyo,182 ms,5336 kB/s
131.186.63.127,8880,false,NRT,Asia Pacific,Tokyo,207 ms,5296 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,178 ms,5277 kB/s
132.145.126.21,8880,false,NRT,Asia Pacific,Tokyo,189 ms,5102 kB/s
158.101.81.4,8880,false,NRT,Asia Pacific,Tokyo,193 ms,5098 kB/s
168.138.200.155,8880,false,NRT,Asia Pacific,Tokyo,178 ms,5057 kB/s
131.186.63.184,8880,false,NRT,Asia Pacific,Tokyo,193 ms,5053 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,176 ms,4993 kB/s
140.238.50.99,8880,false,NRT,Asia Pacific,Tokyo,177 ms,4967 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,180 ms,4918 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,175 ms,4904 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,181 ms,4844 kB/s
131.186.36.248,8880,false,NRT,Asia Pacific,Tokyo,204 ms,4790 kB/s
158.101.150.74,8880,false,NRT,Asia Pacific,Tokyo,180 ms,4563 kB/s
150.230.196.73,8880,false,NRT,Asia Pacific,Tokyo,193 ms,4545 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,184 ms,4486 kB/s
140.238.61.78,8880,false,NRT,Asia Pacific,Tokyo,183 ms,4477 kB/s
158.101.144.189,8880,false,NRT,Asia Pacific,Tokyo,190 ms,4429 kB/s
138.2.0.217,8880,false,NRT,Asia Pacific,Tokyo,190 ms,4372 kB/s
132.226.5.76,8880,false,NRT,Asia Pacific,Tokyo,183 ms,4331 kB/s
131.186.37.191,8880,false,NRT,Asia Pacific,Tokyo,182 ms,4330 kB/s
132.226.6.5,8880,false,NRT,Asia Pacific,Tokyo,179 ms,4323 kB/s
152.70.111.251,8880,false,NRT,Asia Pacific,Tokyo,207 ms,4321 kB/s
131.186.60.162,8880,false,NRT,Asia Pacific,Tokyo,182 ms,4184 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,184 ms,4173 kB/s
131.186.37.191,8880,false,NRT,Asia Pacific,Tokyo,188 ms,4170 kB/s
132.226.5.21,8880,false,NRT,Asia Pacific,Tokyo,185 ms,4124 kB/s
131.186.37.69,8880,false,NRT,Asia Pacific,Tokyo,189 ms,4040 kB/s
131.186.47.223,8880,false,NRT,Asia Pacific,Tokyo,179 ms,4040 kB/s
140.83.34.230,8880,false,NRT,Asia Pacific,Tokyo,193 ms,4014 kB/s
132.145.114.250,8880,false,NRT,Asia Pacific,Tokyo,180 ms,4006 kB/s
132.145.113.148,8880,false,NRT,Asia Pacific,Tokyo,203 ms,3911 kB/s
131.186.41.82,8880,false,NRT,Asia Pacific,Tokyo,196 ms,3879 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,174 ms,3875 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,178 ms,3868 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,184 ms,3784 kB/s
47.245.12.179,8880,false,HKG,Asia Pacific,Hong Kong,166 ms,3761 kB/s
131.186.37.49,8880,false,NRT,Asia Pacific,Tokyo,181 ms,3662 kB/s
131.186.62.26,8880,false,NRT,Asia Pacific,Tokyo,190 ms,3595 kB/s
141.147.164.54,8880,false,NRT,Asia Pacific,Tokyo,198 ms,3563 kB/s
168.138.196.237,8880,false,NRT,Asia Pacific,Tokyo,204 ms,3517 kB/s
140.83.34.230,8880,false,NRT,Asia Pacific,Tokyo,188 ms,3516 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,176 ms,3487 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,180 ms,3460 kB/s
131.186.36.248,8880,false,NRT,Asia Pacific,Tokyo,205 ms,3433 kB/s
140.238.54.149,8880,false,NRT,Asia Pacific,Tokyo,186 ms,3417 kB/s
150.230.107.94,8880,false,NRT,Asia Pacific,Tokyo,185 ms,3404 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,180 ms,3351 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,185 ms,3338 kB/s
140.238.51.89,8880,false,NRT,Asia Pacific,Tokyo,200 ms,3220 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,183 ms,3214 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,174 ms,3154 kB/s
131.186.45.88,8880,false,NRT,Asia Pacific,Tokyo,182 ms,3135 kB/s
140.238.32.112,8880,false,NRT,Asia Pacific,Tokyo,190 ms,3092 kB/s
168.138.208.164,8880,false,NRT,Asia Pacific,Tokyo,206 ms,3020 kB/s
131.186.58.151,8880,false,NRT,Asia Pacific,Tokyo,204 ms,3000 kB/s
158.101.89.33,8880,false,NRT,Asia Pacific,Tokyo,210 ms,2992 kB/s
138.2.18.11,8880,false,NRT,Asia Pacific,Tokyo,192 ms,2937 kB/s
150.230.109.252,8880,false,NRT,Asia Pacific,Tokyo,194 ms,2933 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,181 ms,2931 kB/s
155.248.186.182,8880,false,NRT,Asia Pacific,Tokyo,212 ms,2926 kB/s
132.226.5.21,8880,false,NRT,Asia Pacific,Tokyo,186 ms,2922 kB/s
141.147.189.242,8880,false,NRT,Asia Pacific,Tokyo,191 ms,2899 kB/s
131.186.60.162,8880,false,NRT,Asia Pacific,Tokyo,182 ms,2895 kB/s
131.186.35.189,8880,false,NRT,Asia Pacific,Tokyo,192 ms,2884 kB/s
131.186.46.75,8880,false,NRT,Asia Pacific,Tokyo,190 ms,2881 kB/s
141.147.181.148,8880,false,NRT,Asia Pacific,Tokyo,203 ms,2870 kB/s
131.186.61.45,8880,false,NRT,Asia Pacific,Tokyo,185 ms,2856 kB/s
8.218.158.94,8880,false,HKG,Asia Pacific,Hong Kong,15 ms,2847 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,183 ms,2839 kB/s
158.101.94.15,8880,false,NRT,Asia Pacific,Tokyo,203 ms,2820 kB/s
131.186.59.232,8880,false,HKG,Asia Pacific,Hong Kong,256 ms,2818 kB/s
138.3.212.226,8880,false,NRT,Asia Pacific,Tokyo,195 ms,2732 kB/s
131.186.43.107,8880,false,NRT,Asia Pacific,Tokyo,192 ms,2726 kB/s
158.178.242.56,8880,false,SIN,Asia Pacific,Singapore,52 ms,2717 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,179 ms,2685 kB/s
155.248.163.133,8880,false,NRT,Asia Pacific,Tokyo,185 ms,2663 kB/s
168.138.195.31,8880,false,NRT,Asia Pacific,Tokyo,185 ms,2630 kB/s
168.138.196.237,8880,false,NRT,Asia Pacific,Tokyo,201 ms,2620 kB/s
140.238.35.78,8880,false,NRT,Asia Pacific,Tokyo,190 ms,2594 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,179 ms,2462 kB/s
138.2.20.230,8880,false,NRT,Asia Pacific,Tokyo,177 ms,2450 kB/s
