IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
47.91.22.66,80,false,NRT,Asia Pacific,Tokyo,72 ms,77 kB/s
47.245.39.116,80,false,NRT,Asia Pacific,Tokyo,70 ms,77 kB/s
47.245.37.56,80,false,NRT,Asia Pacific,Tokyo,64 ms,76 kB/s
47.245.55.202,80,false,NRT,Asia Pacific,Tokyo,66 ms,76 kB/s
47.245.31.153,80,false,NRT,Asia Pacific,Tokyo,67 ms,76 kB/s
47.245.12.189,80,false,NRT,Asia Pacific,Tokyo,65 ms,75 kB/s
47.245.14.74,80,false,NRT,Asia Pacific,Tokyo,68 ms,75 kB/s
47.91.1.94,80,false,NRT,Asia Pacific,Tokyo,69 ms,75 kB/s
47.74.6.157,80,false,NRT,Asia Pacific,Tokyo,69 ms,74 kB/s
47.91.1.38,80,false,NRT,Asia Pacific,Tokyo,72 ms,70 kB/s
47.245.52.197,80,false,NRT,Asia Pacific,Tokyo,92 ms,70 kB/s
8.218.148.106,80,false,HKG,Asia Pacific,Hong Kong,30 ms,69 kB/s
8.219.110.248,80,false,SIN,Asia Pacific,Singapore,55 ms,64 kB/s
8.219.239.79,80,false,SIN,Asia Pacific,Singapore,52 ms,64 kB/s
8.222.212.255,80,false,SIN,Asia Pacific,Singapore,60 ms,64 kB/s
8.222.145.43,80,false,SIN,Asia Pacific,Singapore,54 ms,63 kB/s
8.219.123.11,80,false,SIN,Asia Pacific,Singapore,57 ms,62 kB/s
8.219.200.178,80,false,SIN,Asia Pacific,Singapore,53 ms,61 kB/s
168.138.185.253,80,false,SIN,Asia Pacific,Singapore,231 ms,60 kB/s
8.212.12.98,80,false,HKG,Asia Pacific,Hong Kong,13 ms,58 kB/s
8.222.156.205,80,false,SIN,Asia Pacific,Singapore,53 ms,57 kB/s
138.2.26.80,80,false,NRT,Asia Pacific,Tokyo,184 ms,52 kB/s
155.248.162.233,80,false,NRT,Asia Pacific,Tokyo,188 ms,52 kB/s
138.2.11.227,80,false,NRT,Asia Pacific,Tokyo,185 ms,51 kB/s
158.101.136.221,80,false,NRT,Asia Pacific,Tokyo,191 ms,50 kB/s
158.101.136.128,80,false,NRT,Asia Pacific,Tokyo,195 ms,50 kB/s
150.230.105.183,80,false,NRT,Asia Pacific,Tokyo,184 ms,48 kB/s
150.230.217.29,80,false,NRT,Asia Pacific,Tokyo,181 ms,47 kB/s
138.2.6.248,80,false,NRT,Asia Pacific,Tokyo,195 ms,47 kB/s
152.70.102.142,80,false,NRT,Asia Pacific,Tokyo,198 ms,47 kB/s
124.156.161.210,80,false,HKG,Asia Pacific,Hong Kong,54 ms,44 kB/s
138.2.108.118,80,false,SIN,Asia Pacific,Singapore,63 ms,41 kB/s
43.156.32.56,80,false,SIN,Asia Pacific,Singapore,85 ms,41 kB/s
47.57.245.232,80,false,SJC,North America,San Jose,32 ms,29 kB/s
138.2.19.154,80,false,NRT,Asia Pacific,Tokyo,197 ms,22 kB/s
8.211.4.215,80,false,FRA,Europe,Frankfurt,258 ms,17 kB/s
47.74.6.55,80,false,NRT,Asia Pacific,Tokyo,66 ms,16 kB/s
47.242.68.32,80,false,HKG,Asia Pacific,Hong Kong,15 ms,0 kB/s
8.222.169.182,80,false,SIN,Asia Pacific,Singapore,51 ms,0 kB/s
8.219.97.248,80,false,SIN,Asia Pacific,Singapore,47 ms,0 kB/s
8.222.248.188,80,false,SIN,Asia Pacific,Singapore,60 ms,0 kB/s
8.219.102.123,80,false,SIN,Asia Pacific,Singapore,51 ms,0 kB/s
8.217.188.162,80,false,HKG,Asia Pacific,Hong Kong,14 ms,0 kB/s
8.222.131.102,80,false,SIN,Asia Pacific,Singapore,49 ms,0 kB/s
47.245.113.117,80,false,SIN,Asia Pacific,Singapore,56 ms,0 kB/s
8.222.160.61,80,false,SIN,Asia Pacific,Singapore,47 ms,0 kB/s
47.245.59.167,80,false,NRT,Asia Pacific,Tokyo,64 ms,0 kB/s
47.74.43.143,80,false,NRT,Asia Pacific,Tokyo,68 ms,0 kB/s
8.222.211.124,80,false,SIN,Asia Pacific,Singapore,71 ms,0 kB/s
8.219.134.63,80,false,SIN,Asia Pacific,Singapore,52 ms,0 kB/s
8.222.147.203,80,false,SIN,Asia Pacific,Singapore,48 ms,0 kB/s
8.219.208.69,80,false,SIN,Asia Pacific,Singapore,47 ms,0 kB/s
8.219.185.191,80,false,SIN,Asia Pacific,Singapore,47 ms,0 kB/s
