IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
152.70.106.13,8080,false,NRT,Asia Pacific,Tokyo,193 ms,17691 kB/s
47.245.126.151,8080,false,SIN,Asia Pacific,Singapore,55 ms,17308 kB/s
158.101.142.103,8080,false,NRT,Asia Pacific,Tokyo,193 ms,17233 kB/s
47.245.54.140,8080,false,NRT,Asia Pacific,Tokyo,68 ms,17035 kB/s
131.186.37.49,8080,false,NRT,Asia Pacific,Tokyo,187 ms,16984 kB/s
158.178.246.169,8080,false,SIN,Asia Pacific,Singapore,204 ms,16578 kB/s
47.245.33.56,8080,false,NRT,Asia Pacific,Tokyo,69 ms,16153 kB/s
141.147.174.190,8080,false,NRT,Asia Pacific,Tokyo,185 ms,15958 kB/s
131.186.59.94,8080,false,NRT,Asia Pacific,Tokyo,193 ms,15778 kB/s
8.222.249.190,8080,false,SIN,Asia Pacific,Singapore,56 ms,15541 kB/s
8.219.101.138,8080,false,SIN,Asia Pacific,Singapore,61 ms,15476 kB/s
8.209.222.31,8080,false,NRT,Asia Pacific,Tokyo,67 ms,15404 kB/s
8.219.242.208,8080,false,SIN,Asia Pacific,Singapore,51 ms,14992 kB/s
8.209.248.161,8080,false,NRT,Asia Pacific,Tokyo,101 ms,14413 kB/s
47.91.3.87,8080,false,NRT,Asia Pacific,Tokyo,76 ms,13626 kB/s
47.245.37.37,8080,false,NRT,Asia Pacific,Tokyo,61 ms,12954 kB/s
47.245.31.0,8080,false,NRT,Asia Pacific,Tokyo,63 ms,12951 kB/s
47.245.9.99,8080,false,NRT,Asia Pacific,Tokyo,62 ms,10621 kB/s
47.74.15.120,8080,false,NRT,Asia Pacific,Tokyo,68 ms,8934 kB/s
47.91.14.69,8080,false,NRT,Asia Pacific,Tokyo,91 ms,8694 kB/s
158.101.89.33,8080,false,NRT,Asia Pacific,Tokyo,192 ms,8517 kB/s
47.245.2.231,8080,false,NRT,Asia Pacific,Tokyo,71 ms,8161 kB/s
138.3.253.140,8080,false,FRA,Europe,Frankfurt,168 ms,7263 kB/s
47.243.89.13,8080,false,HKG,Asia Pacific,Hong Kong,23 ms,4588 kB/s
8.218.100.120,8080,false,HKG,Asia Pacific,Hong Kong,19 ms,4211 kB/s
158.101.94.15,8080,false,NRT,Asia Pacific,Tokyo,194 ms,4191 kB/s
8.222.217.39,8080,false,SJC,North America,San Jose,54 ms,232 kB/s
8.212.41.98,8080,false,SJC,North America,San Jose,26 ms,138 kB/s
8.222.145.43,8080,false,SIN,Asia Pacific,Singapore,58 ms,82 kB/s
47.243.179.249,8080,false,HKG,Asia Pacific,Hong Kong,29 ms,74 kB/s
47.91.1.38,8080,false,NRT,Asia Pacific,Tokyo,67 ms,64 kB/s
47.245.55.202,8080,false,NRT,Asia Pacific,Tokyo,69 ms,63 kB/s
8.219.110.248,8080,false,SIN,Asia Pacific,Singapore,56 ms,63 kB/s
8.219.123.11,8080,false,SIN,Asia Pacific,Singapore,52 ms,62 kB/s
47.245.52.197,8080,false,NRT,Asia Pacific,Tokyo,66 ms,56 kB/s
47.245.39.116,8080,false,NRT,Asia Pacific,Tokyo,70 ms,56 kB/s
47.91.22.66,8080,false,NRT,Asia Pacific,Tokyo,64 ms,56 kB/s
47.74.53.112,8080,false,NRT,Asia Pacific,Tokyo,70 ms,49 kB/s
47.245.12.189,8080,false,NRT,Asia Pacific,Tokyo,65 ms,45 kB/s
47.245.31.153,8080,false,NRT,Asia Pacific,Tokyo,65 ms,45 kB/s
47.74.54.182,8080,false,NRT,Asia Pacific,Tokyo,68 ms,43 kB/s
47.91.1.94,8080,false,NRT,Asia Pacific,Tokyo,64 ms,42 kB/s
47.74.6.157,8080,false,NRT,Asia Pacific,Tokyo,87 ms,39 kB/s
47.74.6.55,8080,false,NRT,Asia Pacific,Tokyo,75 ms,36 kB/s
8.222.156.205,8080,false,SIN,Asia Pacific,Singapore,60 ms,29 kB/s
47.245.37.56,8080,false,NRT,Asia Pacific,Tokyo,91 ms,27 kB/s
132.145.117.33,8080,false,NRT,Asia Pacific,Tokyo,192 ms,23 kB/s
138.2.27.113,8080,false,NRT,Asia Pacific,Tokyo,182 ms,22 kB/s
138.2.6.248,8080,false,NRT,Asia Pacific,Tokyo,184 ms,22 kB/s
132.226.8.9,8080,false,NRT,Asia Pacific,Tokyo,180 ms,21 kB/s
138.2.19.154,8080,false,NRT,Asia Pacific,Tokyo,181 ms,20 kB/s
138.3.216.181,8080,false,NRT,Asia Pacific,Tokyo,193 ms,19 kB/s
47.245.14.74,8080,false,NRT,Asia Pacific,Tokyo,63 ms,14 kB/s
158.101.93.200,8080,false,NRT,Asia Pacific,Tokyo,183 ms,14 kB/s
47.245.59.167,8080,false,NRT,Asia Pacific,Tokyo,67 ms,12 kB/s
168.138.185.253,8080,false,SIN,Asia Pacific,Singapore,371 ms,11 kB/s
140.238.42.149,8080,false,NRT,Asia Pacific,Tokyo,185 ms,7 kB/s
8.222.169.182,8080,false,SIN,Asia Pacific,Singapore,52 ms,0 kB/s
8.222.155.242,8080,false,SIN,Asia Pacific,Singapore,48 ms,0 kB/s
8.219.102.123,8080,false,SIN,Asia Pacific,Singapore,52 ms,0 kB/s
8.222.175.78,8080,false,SIN,Asia Pacific,Singapore,47 ms,0 kB/s
8.222.160.61,8080,false,SIN,Asia Pacific,Singapore,59 ms,0 kB/s
8.222.147.203,8080,false,SIN,Asia Pacific,Singapore,46 ms,0 kB/s
8.222.211.124,8080,false,SIN,Asia Pacific,Singapore,54 ms,0 kB/s
